cod_prod_lj;cod_loja;cod_produto;ref_varejista;dia;semana;mes;decr_mes;trimestre;ano;periodo;periodo2;valor;quantidade;indicador3
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;26.49;1;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;10.49;1;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;6.99;1;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;88.46;4;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;65.97;3;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;67.79;3;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;175.44;6;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;71.12;8;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;106.44;6;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;26.49;1;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;26.49;1;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;178.6;22;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;192.25;25;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;36.89;2;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;367.56;17;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;22.49;1;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;132.7;6;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;393.48;14;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;292.17;32;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;140.33;8;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;27.49;1;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;45.8;2;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;443.2;55;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;263.96;34;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;18.79;1;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;111.89;5;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;154.43;7;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;321.89;11;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;227.34;26;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;257.22;15;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;108.96;4;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;362.14;48;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;196.33;27;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;183.63;10;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;105.87;4;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;221.04;27;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;145.47;17;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;197.32;9;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;67.47;3;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;110.21;5;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;86.97;3;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;49.54;6;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;103.26;6;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;131.86;5;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;27.49;1;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;211.3;27;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;103.28;13;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;76.36;4;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;153.68;7;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;87.97;3;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;155.0;20;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;124.34;7;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;54.64;7;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;87.01;10;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;19.99;1;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;62.84;3;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;22.99;1;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;44.98;2;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;292.9;10;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;226.73;27;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;180.81;10;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;233.64;9;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;27.99;1;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;156.93;20;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;190.56;24;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;208.62;11;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;111.7;5;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;756.24;26;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;408.33;47;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;162.91;9;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;219.92;8;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;55.98;2;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;446.57;56;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;286.53;38;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;113.79;6;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;152.76;7;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;22.99;1;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;243.64;11;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;353.88;12;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;220.78;27;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;229.1;13;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;161.94;6;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;80.97;3;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;348.56;45;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;178.74;23;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;113.85;6;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;43.86;2;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;88.47;3;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;24.77;3;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;121.34;7;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;53.98;2;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;112.18;14;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;101.38;12;
;71025;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;37.58;2;
;71026;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;66.47;3;
;71026;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;44.98;2;
;71026;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;132.7;6;
;71026;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;145.45;5;
;71026;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;202.46;24;
;71026;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;35.98;2;
;71026;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;25.97;1;
;71026;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;25.97;1;
;71026;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;171.77;23;
;71026;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;176.29;21;
;71026;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;153.92;8;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;353.12;16;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;499.33;17;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;254.11;29;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;406.77;23;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;230.37;9;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;228.25;9;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;223.72;28;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;210.26;24;
;71027;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;139.93;7;
;71029;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;115.46;4;
;71029;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;106.07;13;
;71029;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;122.84;7;
;71029;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;27.49;1;
;71029;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;105.51;13;
;71029;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;108.37;13;
;71029;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;36.89;2;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;39.99;1;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;34.95;5;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;15.99;1;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;242.78;22;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;86.32;8;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;21.28;2;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;75.53;7;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;32.37;3;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;30.97;3;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;93.91;9;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;97.44;6;
;7102;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;883.2;80;
;7104;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;167.94;6;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;34.95;5;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;32.98;2;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;587.73;53;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;81.51;5;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;110.25;7;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;75.53;7;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;10.49;1;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;64.44;6;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;140.27;13;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;107.6;10;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;31.47;3;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;427.05;41;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;247.35;15;
;7104;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;2463.92;222;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;42.14;6;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;49.47;3;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;265.0;24;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;67.96;4;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;115.93;7;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;54.45;5;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;10.99;1;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;87.92;8;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;43.96;4;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;162.84;16;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;259.75;25;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;247.35;15;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;247.35;15;
;7105;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1393.1;126;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;40.99;1;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;63.96;4;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;244.78;22;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;32.76;2;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;49.53;3;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;43.16;4;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;43.16;4;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;32.07;3;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;10.79;1;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;30.97;3;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;41.96;4;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;95.94;6;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;95.94;6;
;7107;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;825.23;73;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;79.98;2;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;7.19;1;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;35.98;2;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;166.77;15;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;45.17;3;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;65.96;4;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;32.97;3;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;76.16;7;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;43.46;4;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;21.42;2;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;182.32;18;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;154.37;15;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;108.6;6;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;206.88;12;
;7109;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;534.72;48;
;71010;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;111.96;4;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;55.92;8;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;81.45;5;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;621.7;56;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;77.96;4;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;77.49;5;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;94.87;6;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;172.34;16;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;139.67;13;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;96.51;9;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;136.52;13;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;128.58;12;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;323.69;31;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;346.66;34;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;372.82;23;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;411.25;25;
;71010;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;4501.21;406;
;71011;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;27.99;1;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;111.55;16;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;115.43;7;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;552.57;49;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;77.96;4;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;94.26;6;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;50.31;3;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;93.36;9;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;130.17;12;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;107.6;10;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;53.65;5;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;53.65;5;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;251.75;25;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;145.79;14;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;394.26;24;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;214.37;13;
;71011;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;2413.63;218;
;71012;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;804.57;29;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;99.06;14;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;32.98;2;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1252.78;112;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;138.53;7;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;46.73;3;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;169.9;10;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;321.84;31;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;163.35;15;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;131.88;12;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;170.19;16;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;119.89;11;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;467.8;46;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;373.4;36;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;643.11;39;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;282.31;17;
;71012;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;3181.24;288;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;39.99;1;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;48.71;5;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;79.01;7;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;83.85;5;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;10.79;1;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;42.86;4;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;42.86;4;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;58.94;6;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;61.94;6;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;98.44;6;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;97.44;6;
;71014;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;427.83;39;
;71016;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;111.96;4;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;41.94;6;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;16.49;1;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;318.26;28;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;38.98;2;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;33.54;2;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;115.83;7;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;71.48;7;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;43.16;4;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;32.37;3;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;75.23;7;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;53.65;5;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;146.86;14;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;156.35;15;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;115.43;7;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;196.38;12;
;71016;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1429.77;130;
;71017;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;471.75;17;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;41.94;6;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;16.49;1;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;839.91;75;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;320.51;39;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;132.6;8;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;210.09;13;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;203.36;19;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;86.84;8;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;167.69;16;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;179.68;17;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;103.85;10;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;286.72;28;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;270.24;26;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;560.66;34;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;547.22;33;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;3073.75;277;
;71018;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;55.98;2;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;71.5;10;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;31.98;2;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;643.02;58;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;98.95;5;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;97.94;6;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;166.9;10;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;153.36;14;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;76.43;7;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;64.94;6;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;75.43;7;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;53.45;5;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;282.73;27;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;208.8;20;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;367.77;23;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;399.75;25;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;2883.34;260;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;41.99;1;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;70.7;10;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;32.98;2;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;145.83;13;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;79.15;5;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;132.92;8;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;54.95;5;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;86.92;8;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;71.78;7;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;76.43;7;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;164.34;16;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;136.37;13;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;214.37;13;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;131.92;8;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;909.64;83;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;61.88;4;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;325.14;29;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;111.93;7;
